6.025159899999999652e+03 5.994128800000000410e+03 5.987301599999999780e+03 5.973664899999999761e+03 5.942668700000000172e+03 5.938825200000000223e+03 5.928813000000000102e+03 5.914713899999999740e+03 5.912085299999999734e+03 5.888583999999999833e+03 5.882624200000000201e+03 5.860310199999999895e+03 5.834263299999999617e+03
-4.030532657998264767e-02 2.963187446002848446e-01 -1.804903578886296600e-02 -3.148692504082646337e-01 -1.349238946986588417e-01 3.437624062826216687e-02 4.601912293310306268e-02 1.531251253290975001e-01 7.034208138884423533e-02 1.465710592037794413e-02 3.917066305803018622e-03 -1.858246169958874816e-01 7.521663736497430364e-02
3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01
1.376709415714266527e+01 5.494086758788115503e+02 6.420196999538750333e+02 8.240306139122691320e+02 1.224520670259287954e+03 1.274228137006995667e+03 1.398190693264504944e+03 1.572518156460685759e+03 1.603970709154237966e+03 1.886522304961322334e+03 1.957082422260438534e+03 2.217584867043485701e+03 2.514866544827636062e+03
