6.182621699999999691e+03 6.169822100000000319e+03 6.155238599999999678e+03 6.145441100000000006e+03 6.114923399999999674e+03 6.105635100000000421e+03 6.098803100000000086e+03 6.090784800000000359e+03 6.059372500000000400e+03 6.052722999999999956e+03 6.043223299999999654e+03 6.037697500000000218e+03 6.032127400000000307e+03 6.025159899999999652e+03 5.991007099999999809e+03
1.592902788543142378e-01 -2.400847272238024743e-01 -7.284868631086283131e-02 6.103527684172149748e-02 1.594110354335498414e-01 8.778933541543665342e-02 3.966667589793360094e-02 -5.372381095185119193e-03 -2.507346437323576538e-01 -2.047532359501929022e-01 -1.081670376261172350e-01 -4.517241641315195011e-02 1.404045321596640861e-01 3.981153965332850930e-01 -1.186516204643339734e-01
3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01 3.700000000000000000e+01
1.868704278114916804e+02 3.595145862836427000e+02 5.579082870993901224e+02 6.873113929440460197e+02 1.077437647429649360e+03 1.192906201421768628e+03 1.276960343942392228e+03 1.374655396875623637e+03 1.748884539706741407e+03 1.826415371532072868e+03 1.936276330807839713e+03 1.999814094503135721e+03 2.063414997908825171e+03 2.142575646748429790e+03 2.488666818397822226e+03
