7.147041599999999562e+03 7.107477700000000368e+03 7.067218100000000049e+03 7.030251400000000103e+03 6.965430699999999888e+03 6.937664200000000164e+03
4.617103959390078671e-03 -2.408310451573925093e-02 5.020630943818105152e-02 -4.261030874204152497e-02 2.049581835854041856e-02 -8.625818481959868222e-03
3.200000000000000000e+01 3.200000000000000000e+01 3.200000000000000000e+01 3.200000000000000000e+01 3.200000000000000000e+01 3.200000000000000000e+01
1.916025957528683534e+02 6.530683694522493852e+02 1.099911382448536415e+03 1.491681757941886644e+03 2.145072481101050471e+03 2.413247780907738161e+03
