6.937664200000000164e+03 6.911226399999999558e+03 6.871289099999999962e+03 6.766611700000000383e+03 6.756452800000000025e+03 6.752833499999999731e+03
7.744661752440151758e-04 -2.229293835625867359e-03 2.442255008645588532e-03 -3.137635260827664752e-02 1.021007449598982930e-01 -7.171181969260942424e-02
3.300000000000000000e+01 3.300000000000000000e+01 3.300000000000000000e+01 3.300000000000000000e+01 3.300000000000000000e+01 3.300000000000000000e+01
1.048770243519713432e+02 4.289038064541229005e+02 8.961620788357701031e+02 2.022000854104101336e+03 2.126688982426090661e+03 2.161663081572328338e+03
