6.719218399999999747e+03 6.698885000000000218e+03 6.684292999999999665e+03 6.677281699999999546e+03 6.666358900000000176e+03 6.664051000000000386e+03 6.662268600000000333e+03 6.660676199999999881e+03 6.643697600000000421e+03 6.639740300000000389e+03 6.638220699999999852e+03 6.632083700000000135e+03 6.604853399999999965e+03 6.599482500000000073e+03 6.591494499999999789e+03 6.588539600000000064e+03 6.583905899999999747e+03 6.577214500000000044e+03 6.554160299999999552e+03 6.538112000000000080e+03 6.531341800000000148e+03
-2.561414761476044077e-02 4.117769369167945115e-02 5.671389864801312797e-03 3.529172033449867740e-02 4.612823214847594500e-02 -4.012998961297853384e-02 -2.368749469496833626e-02 1.486579295760748209e-02 -3.487951524675736437e-02 -3.586622811963025015e-02 -5.597671227678802097e-02 -7.924614530475082574e-02 -1.194558971028527594e-01 6.772540633128301124e-01 -7.779521003885747632e-02 -1.423472595515704597e-01 -9.542474101090192562e-02 -1.006797994587032008e-01 -2.013241989698144607e-02 4.760924777656327933e-03 2.608574297300947364e-02
3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01 3.400000000000000000e+01
2.911588683444206822e+02 5.439667968437507852e+02 7.194324154193548111e+02 8.033761510648781723e+02 9.320009231389030901e+02 9.589626600964421641e+02 9.796975450520170625e+02 9.981733081205982216e+02 1.193251321317164638e+03 1.238249603905958111e+03 1.255331968778801411e+03 1.324553974993416887e+03 1.625358455482637510e+03 1.692416579130061336e+03 1.770040736963897416e+03 1.801596325391108167e+03 1.851095586783506633e+03 1.922216233693149434e+03 2.163990900249928018e+03 2.329395848118371759e+03 2.398484941422575957e+03
