5.451652000000000044e+03 5.421351800000000367e+03 5.417485800000000381e+03 5.410768699999999626e+03 5.407653500000000349e+03 5.386610700000000179e+03 5.379110499999999774e+03 5.374821899999999914e+03 5.343581199999999626e+03 5.326975599999999758e+03
-2.500095662890089443e-02 1.096750547540068510e-01 5.303037666635646019e-03 1.415403773316938896e-01 -2.154615988456498599e-02 -3.395504050577073940e-01 -2.846933630071362131e-01 9.353207231197302463e-01 -2.314164256476942683e-01 -1.616934400226455182e-02
4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01 4.200000000000000000e+01
1.221708564831857444e+02 5.900056747036800289e+02 6.480045035992133080e+02 7.500082580368720073e+02 7.947856511383840825e+02 1.096022494262177815e+03 1.203293426742167185e+03 1.280133049826721162e+03 1.687592614481158307e+03 1.907286384615895258e+03
