5.860310199999999895e+03 5.834263299999999617e+03 5.804141300000000228e+03 5.802079700000000230e+03 5.800829600000000028e+03 5.772114300000000185e+03 5.760550799999999981e+03 5.739519500000000335e+03 5.720182799999999588e+03
-2.166692019272886682e-03 9.952293857168115210e-03 -9.576039455168938730e-03 -2.600234909550636075e-02 1.460165921434963821e-02 3.248450506362132728e-02 -1.487683830418973230e-02 -8.264159265308990143e-03 3.847619987027428579e-03
3.900000000000000000e+01 3.900000000000000000e+01 3.900000000000000000e+01 3.900000000000000000e+01 3.900000000000000000e+01 3.900000000000000000e+01 3.900000000000000000e+01 3.900000000000000000e+01 3.900000000000000000e+01
2.694087224468137833e+02 6.381941323133104333e+02 1.045712425170605229e+03 1.072887820496610630e+03 1.089383708650728067e+03 1.460040384465086845e+03 1.605777523503406655e+03 1.865381876524246763e+03 2.099318001262731741e+03
