6.538112000000000080e+03 6.531341800000000148e+03 6.483082500000000437e+03 6.466552599999999984e+03 6.457282500000000255e+03 6.431555099999999584e+03 6.416307099999999991e+03 6.411899099999999635e+03 6.406446100000000115e+03 6.384716999999999643e+03 6.376930500000000393e+03 6.369574800000000323e+03 6.364893699999999626e+03 6.342859499999999571e+03
5.011606463995121885e-03 -4.668536550525459461e-03 -1.952200522009661654e-02 2.888063581031019567e-02 -9.916584098391467705e-03 2.949598336545022903e-02 -1.606924452062230557e-03 -2.910040578535699751e-02 -8.272321847471175715e-04 -4.871939795157231856e-02 2.157822606750414707e-02 2.158632283953920705e-02 2.265791070021805353e-02 -1.484959894423809601e-02
3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01 3.500000000000000000e+01
1.519555008718562590e+02 2.407330336162795561e+02 8.476310542182196741e+02 1.046189366149514854e+03 1.155718962558244357e+03 1.453314058701403383e+03 1.625547873884305091e+03 1.674849268123959519e+03 1.735676726490280544e+03 1.973924612343595300e+03 2.058243997079903693e+03 2.137263649310108121e+03 2.187229266962793645e+03 2.419921610320393938e+03
